Id,Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
176,Otherwise,Soldiers,64.0,0.592,0.877,2.0,-4.05,0,0.0502,0.0095,0.000171,0.131,0.712,117.106,241849.0,4,10
177,Elai Botner,◊û◊û◊î ◊ê◊™ ◊§◊ï◊ó◊ì◊™,36.0,0.361,0.577,,-4.456,0,0.0286,0.246,6.64e-06,0.0627,0.134,151.768,213947.0,4,9
178,Thomas Rhett,Country Again,70.0,0.467,0.481,2.0,-6.947,1,0.0255,0.227,0.000189,0.11,0.248,147.886,3.687333333,4,4
179,The Rakes,1989,40.0,0.492,0.942,6.0,-1.574,0,0.0757,0.00302,0.112,0.0531,0.845,168.026,180640.0,4,1
180,Jack Johnson,My Mind Is For Sale,63.0,0.83,0.682,2.0,-7.16,1,0.134,0.676,0.000367,0.123,0.762,97.849,239840.0,4,9
181,"Christone ""Kingfish"" Ingram",If You Love Me,48.0,0.731,0.892,9.0,-4.812,1,0.0621,0.128,0.0196,0.666,0.897,112.981,243450.0,4,2
182,BackRoad Gee,A Yo,56.0,0.839,0.793,,-5.885,1,0.407,0.547,,0.134,0.771,143.978,161344.0,4,5
183,R3HAB,We Do - Acoustic,41.0,0.56,0.28,10.0,-11.245,0,0.0392,0.797,,0.159,0.722,143.854,149167.0,4,9
184,Peer Tasi,◊õ◊™◊ë◊™◊ô ◊û◊ô◊ú◊ô◊ù,32.0,0.485,0.392,5.0,-7.744,0,0.0302,0.787,,0.111,0.313,71.375,245135.0,4,9
185,Daulton Hopkins,I Melt with You,56.0,0.663,0.26,4.0,-11.577,1,0.0312,0.84,0.000346,0.111,0.32,118.061,3.6224,4,0
186,Waterparks,Just Kidding,48.0,0.677,0.87,11.0,-4.569,0,0.0356,0.199,,0.304,0.737,94.984,149050.0,4,9
187,Bomba Est√©reo,Deja,56.0,0.644,0.831,11.0,-7.118,0,0.0334,0.138,0.424,0.115,0.252,104.996,230893.0,4,1
188,Modest Mouse,Float On,72.0,0.649,0.888,6.0,-4.807,1,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,208467.0,4,1
189,"Muhafiz, Sarthak Kalyani, Siddharth Chopra",Jaana Kaha Hai,26.0,0.454,0.381,,-13.133,0,0.0499,0.302,7.96e-05,0.289,0.315,75.058,4.533333333,4,0
190,"Lata Mangeshkar, Hariharan",Likha Hai Yeh,23.0,0.37,0.67,7.0,-11.007,0,0.0445,0.809,6.32e-06,0.236,0.802,177.164,5.209333333,3,3
191,Nicole Zefanya,Anaheim,47.0,0.485,0.307,1.0,-13.129,1,0.0565,0.663,4.13e-05,0.123,0.132,80.171,4.3,4,0
192,Irish Women In Harmony,Dreams,48.0,0.558,0.475,4.0,-8.623,1,0.0282,0.516,5.69e-06,0.107,0.344,116.924,4.15016667,4,0
193,Måneskin,Beggin',100.0,0.714,0.8,11.0,-4.808,0,0.0504,0.127,,0.359,0.589,134.002,3.526,4,9
194,Mitski,Nobody,80.0,0.398,0.716,,-5.254,1,0.0392,0.0764,,0.0848,0.494,117.295,3.223816667,4,9
195,Stan Getz,Pennies From Heaven,37.0,0.701,0.137,,-16.397,1,0.0417,0.991,0.912,0.155,0.68,92.341,311813.0,4,2
196,Angel Du$t,Turn Off The Guitar,40.0,0.637,0.878,9.0,-5.09,0,0.0565,0.0154,9.04e-05,0.362,0.684,152.074,189023.0,4,10
197,Tommy Tutone,867-5309 / Jenny,51.0,0.588,0.699,7.0,-10.193,1,0.0589,0.0228,0.00404,0.0692,0.6,137.633,228000.0,4,10
198,Little Simz,"might bang, might not",57.0,0.431,0.731,11.0,-6.188,0,0.0489,0.00709,,0.35,0.644,176.515,126463.0,5,5
199,Vintage Blues,Blues de un Mal D√≠a,19.0,0.345,0.638,4.0,-9.083,0,0.0345,0.0346,0.445,0.102,0.211,135.98,461480.0,3,2
200,Franz Ferdinand,Evil Eye,52.0,0.702,0.815,11.0,-3.289,0,0.0296,0.0148,3.85e-05,0.0486,0.819,110.968,167253.0,4,10
201,Megan Thee Stallion,Body,82.0,0.914,0.732,8.0,-6.1,0,0.241,0.0166,,0.107,0.469,94.066,171067.0,4,9
202,prettyboys,WINTER HOOKUP,36.0,0.786,0.46,1.0,-8.028,1,0.241,0.438,2.35e-05,0.114,0.413,139.981,174962.0,4,5
203,Kartikeya Vashist,The Winds of Bihu,23.0,0.605,0.574,1.0,-12.217,1,0.0588,0.744,0.904,0.213,0.176,89.941,230000.0,3,6
204,Deepayan Deep Maitra,Lost Still Dreaming,17.0,0.476,0.724,8.0,-12.96,0,0.032,0.0201,0.751,0.113,0.41,137.998,311100.0,4,6
205,Gary Numan,Cars,64.0,0.545,0.578,2.0,-8.745,1,0.0406,0.0114,6.57e-05,0.0692,0.819,128.038,238907.0,4,6
206,The Ghost Inside,Aftermath,53.0,0.298,0.953,5.0,-3.334,0,0.192,0.000375,,0.1,0.127,172.023,298826.0,4,8
207,Madi Diaz,"New Person, Old Place",51.0,0.603,0.443,,-7.73,1,0.0288,0.533,2.24e-06,0.097,0.421,134.891,246227.0,4,6
208,India Jordan,Feierabend,38.0,0.652,0.984,9.0,-3.642,0,0.197,0.00258,0.719,0.0456,0.838,148.004,327520.0,4,1
209,Ray Price,For the Good Times,47.0,0.352,0.204,3.0,-15.414,1,0.0311,0.76,0.000426,0.327,0.524,83.342,3.79645,4,4
210,Limp Bizkit,Behind Blue Eyes,72.0,0.595,0.489,7.0,-6.66,1,0.0271,0.497,,0.119,0.0902,120.315,269973.0,4,10
211,Eli Brown,Trouble (with Talk Show),38.0,0.631,0.948,,-4.459,1,0.11,0.0286,0.0198,0.0556,0.57,130.053,197043.0,4,10
212,Switchfoot,Dare You To Move,4.0,0.421,0.891,4.0,-4.05,1,0.0386,0.00512,0.121,0.331,0.296,139.999,246813.0,4,10
213,Hannah Wicklund,Bomb Through the Breeze,44.0,0.401,0.591,2.0,-4.65,1,0.0299,0.00252,0.00278,0.313,0.691,82.133,164645.0,4,2
214,Panic! At The Disco,Say Amen (Saturday Night),67.0,0.491,0.867,6.0,-2.313,0,0.103,0.167,,0.458,0.602,167.965,189187.0,4,10
215,Sloan Peterson,New Direction,24.0,0.509,0.935,,-5.26,1,0.0805,0.021,0.0741,0.133,0.823,165.003,149065.0,4,1
216,Pigs Pigs Pigs Pigs Pigs Pigs Pigs,Reducer,34.0,0.226,0.955,2.0,-6.291,1,0.11,3.54e-05,0.863,0.111,0.24,101.866,267880.0,4,10
217,Machine Gun Kelly,my ex's best friend (with blackbear),85.0,0.731,0.675,5.0,-5.134,0,0.0434,0.00473,,0.141,0.298,124.939,139461.0,4,10
218,Fink,Boneyard - Edit,41.0,0.386,0.475,,-8.254,0,0.0265,0.843,0.000106,0.355,0.391,106.538,200000.0,3,2
219,Majestic,Rasputin,88.0,0.758,0.913,6.0,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,186210.0,4,9
220,Phoebe Bridgers,Savior Complex,65.0,0.369,0.441,4.0,-11.879,1,0.0327,0.931,0.0199,0.105,0.218,128.968,241640.0,3,6
221,New Young Pony Club,Ice Cream,19.0,0.831,0.444,9.0,-5.787,0,0.0433,0.000351,0.000216,0.0724,0.924,121.994,192120.0,4,6
222,Tigercub,Control,36.0,0.44,0.905,8.0,-6.308,1,0.0477,0.000348,0.00182,0.104,0.568,83.978,246006.0,4,10
223,Gary Clark Jr.,Bright Lights,50.0,0.515,0.752,9.0,-1.853,0,0.0336,0.00207,2.5e-06,0.129,0.503,83.541,324787.0,4,10
224,Ben Harper,Black Eyed Dog,37.0,0.506,0.22,7.0,-13.371,1,0.0328,0.922,0.139,0.0806,0.496,93.583,168779.0,4,1
225,"Asha Bhosle, Mohammed Rafi",Aaja Aaja Main Hoon Pyar Tera,21.0,0.482,0.59,4.0,-13.831,1,0.143,0.823,0.057,0.394,0.772,112.685,6.686,4,3
226,Talk Talk,Life's What You Make It - 1997 Remaster,60.0,0.525,0.804,1.0,-7.575,1,0.0321,0.00367,0.285,0.0382,0.935,91.951,268893.0,4,10
227,Planes Mistaken For Stars,Copper and Stars,33.0,0.344,0.809,,-8.984,1,0.124,0.000563,0.288,0.0935,0.394,125.281,211653.0,4,10
228,Ghost Funk Orchestra,Seven Eight,36.0,0.31,0.79,5.0,-7.745,1,0.0391,0.583,0.505,0.0833,0.889,198.698,192520.0,1,10
229,Sharon Roter,◊î◊†◊ô◊¶◊ï◊•,20.0,0.353,0.321,5.0,-11.44,1,0.0306,0.453,0.647,0.124,0.171,139.405,423293.0,4,10
230,311,Down,60.0,0.441,0.922,6.0,-6.644,0,0.0655,0.000179,1.97e-06,0.381,0.565,175.411,172160.0,4,10
231,Young Guns,Bulletproof,44.0,0.478,0.915,5.0,-4.176,0,0.103,2.77e-05,0.000299,0.0882,0.817,166.05,184813.0,4,10
232,Editors,Ocean of Night,54.0,0.567,0.666,,-9.647,1,0.0298,0.0244,0.251,0.107,0.251,106.001,305489.0,4,10
233,Kings of Leon,Molly's Chambers,61.0,0.598,0.911,11.0,-3.97,1,0.0515,0.222,3.84e-06,0.216,0.953,146.469,134907.0,4,6
234,Beck,Devils Haircut,51.0,0.686,0.729,7.0,-4.848,1,0.0298,0.175,0.000833,0.137,0.79,123.546,192933.0,4,6
235,Tom Morello,Interstate 80 (with Slash),43.0,0.358,0.912,7.0,-4.736,1,0.0976,0.000456,0.000124,0.348,0.351,174.171,278270.0,4,10
236,"Astronauts, etc.",Cherry Plum,42.0,0.667,0.659,4.0,-10.264,0,0.04,0.728,0.249,0.141,0.826,139.947,174857.0,4,1
237,yaeow,Lost In Between,48.0,0.628,0.329,9.0,-13.577,1,0.104,0.8,0.0855,0.256,0.407,79.976,124500.0,4,9
238,LUWTEN,Standstill,41.0,0.747,0.342,1.0,-12.199,1,0.0584,0.824,0.00334,0.092,0.354,127.998,256040.0,4,6
239,Best Coast,Feeling Ok,45.0,0.438,0.913,9.0,-3.438,1,0.0558,0.000142,0.00393,0.145,0.21,118.963,196160.0,4,10
240,Liza Anne,Desire,26.0,0.66,0.578,7.0,-5.27,1,0.0301,0.0248,0.00204,0.119,0.587,110.976,179884.0,4,6
241,Black Sabbath,God Is Dead?,56.0,0.379,0.726,3.0,-4.935,0,0.0332,0.000193,0.00266,0.0578,0.178,120.012,532267.0,4,8
242,N.Flying,Pardon?,33.0,0.583,0.981,4.0,-0.741,1,0.102,0.0701,,0.187,0.907,145.021,169173.0,4,10
243,Krosis,Duplicity,36.0,0.553,0.924,11.0,-6.142,0,0.0649,0.000501,0.85,0.177,0.119,105.061,310857.0,4,8
244,Zozo Ginzburg,Boots,16.0,0.31,0.911,7.0,-5.255,1,0.0621,0.000104,0.508,0.0927,0.345,107.009,113688.0,4,6
245,phem,congratulations,51.0,0.457,0.764,5.0,-6.419,0,0.193,0.0258,1.98e-06,0.0721,0.61,129.514,132371.0,5,9
246,I Prevail,Breaking Down,64.0,0.503,0.568,4.0,-7.182,0,0.0341,0.00131,0.00144,0.0856,0.0705,126.935,206147.0,4,10
247,Chapterhouse,Falling Down,32.0,0.459,0.836,9.0,-7.637,1,0.0378,1.77e-05,0.457,0.146,0.547,101.977,236373.0,4,6
248,The Pale White,Glue,38.0,0.301,0.887,4.0,-3.68,1,0.0525,0.00237,1.6e-05,0.197,0.622,176.054,217246.0,4,10
249,Kirk Fletcher,Two Steps Forward,30.0,0.217,0.909,8.0,-5.08,0,0.138,0.0168,0.14,0.345,0.673,185.561,305253.0,4,2
250,Chase Rice,Eyes On You,73.0,0.606,0.652,9.0,-6.982,1,0.0281,0.323,,0.201,0.476,97.155,3.04155,4,4
251,Axum,Hakshivu Na,16.0,0.824,0.905,7.0,-4.861,1,0.133,0.302,,0.289,0.921,116.026,173787.0,4,5
252,Cautious Clay,Wildfire,60.0,0.564,0.352,9.0,-10.788,1,0.0321,0.673,0.000213,0.449,0.415,85.013,151913.0,4,6
253,The Walkmen,The Rat,57.0,0.167,0.921,6.0,-4.881,0,0.061,0.000141,0.0716,0.239,0.315,168.225,262227.0,4,1
254,Yuval Dayan,◊°◊ï◊§◊®◊™ ◊™◊≥◊ì◊ß◊ï◊™,32.0,0.479,0.55,1.0,-7.123,0,0.0288,0.0373,,0.321,0.214,99.698,205427.0,4,9
255,Surf Curse,Freaks,86.0,0.346,0.944,9.0,-9.874,1,0.0485,4.16e-05,0.565,0.0546,0.403,179.63,147036.0,4,1
256,Andrei Smirnova,Peace Of Mind,46.0,0.734,0.138,9.0,-17.687,1,0.0494,0.904,0.925,0.11,0.168,113.911,2.466666667,3,7
257,Backstreet Boys,Hey Mr. DJ (Keep Playin' This Song),36.0,0.693,0.666,10.0,-6.347,0,0.0422,0.00402,,0.098,0.651,92.015,4.43045,4,9
258,Alice Cooper,School's Out,68.0,0.294,0.745,5.0,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,210107.0,4,8
259,Temples,Holy Horses,26.0,0.508,0.776,9.0,-5.438,1,0.0336,0.00114,0.00935,0.293,0.549,101.952,185427.0,4,1
260,Willa Amai,What's Up?,25.0,0.626,0.151,8.0,-14.35,0,0.0465,0.909,9.59e-05,0.0944,0.157,135.896,222172.0,4,10
261,Jimmy Eat World,My Sundown,41.0,0.528,0.428,3.0,-12.206,1,0.026,0.133,0.874,0.117,0.161,96.187,347867.0,4,10
262,Chris Stapleton,Cold,57.0,0.555,0.505,1.0,-7.334,0,0.0333,0.0519,0.00361,0.148,0.293,117.481,309853.0,4,9
263,John Lennon,Imagine - Remastered 2010,78.0,0.547,0.257,,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,187867.0,4,10
264,Beck,Loser,66.0,0.615,0.616,6.0,-10.39,0,0.133,0.0399,0.000129,0.348,0.836,170.776,235000.0,4,6
265,Robert Plant,Ship of Fools - 2006 Remaster,46.0,0.61,0.473,7.0,-6.594,1,0.0247,0.163,0.00111,0.0905,0.231,93.138,300587.0,4,10
266,Powerman 5000,Bombshell,53.0,0.533,0.977,8.0,-1.547,0,0.113,0.00162,,0.241,0.541,147.814,194173.0,4,8
267,I Prevail,Every Time You Leave,63.0,0.473,0.749,1.0,-5.047,0,0.0287,0.000466,5.5e-06,0.0883,0.167,150.022,216627.0,4,10
268,Darq E Freaker,Butterscotch,14.0,0.555,0.983,10.0,-1.597,0,0.0738,0.0558,0.213,0.123,0.411,144.053,256766.0,4,5
269,Like A Storm,Teardrop,42.0,0.445,0.779,9.0,-7.435,1,0.044,0.0236,0.028,0.121,0.25,75.983,238613.0,4,10
270,Eric Bibb,Brazos River Blues,39.0,0.664,0.384,,-10.569,1,0.0455,0.488,0.0435,0.108,0.396,116.242,151403.0,3,2
271,luxury elite,Strut (Áå´ „Ç∑ Corp. Remix),38.0,0.582,0.94,1.0,-7.675,1,0.0389,0.0406,0.923,0.696,0.671,92.946,145087.0,4,6
272,SAULT,Red Lights,41.0,0.797,0.855,1.0,-3.984,1,0.0467,0.515,0.171,0.115,0.884,130.755,183530.0,4,6
273,Evolfo,Strange Lights,24.0,0.421,0.784,3.0,-8.457,1,0.0466,0.015,0.00204,0.186,0.648,176.659,211520.0,4,1
274,R.L. Burnside,Shake 'Em on Down,29.0,0.25,0.804,,-6.873,1,0.0723,0.0963,0.844,0.531,0.729,174.232,350947.0,4,2
275,grandson,War,54.0,0.369,0.835,1.0,-4.462,0,0.0777,0.000105,0.0523,0.253,0.525,160.156,211500.0,4,10
276,Matt Andersen,Quarter On The Ground ( A Song For Uncle Joe),45.0,0.69,0.21,9.0,-8.531,1,0.0718,0.763,,0.325,0.49,68.851,216453.0,4,2
277,The HU,Sad But True,56.0,0.39,0.893,1.0,-5.153,1,0.0862,0.0028,0.0256,0.191,0.219,178.08,332852.0,4,8
278,Tom Speight,Dakota,48.0,0.621,0.296,3.0,-9.801,1,0.0291,0.805,6.75e-05,0.103,0.257,121.918,4.90831667,4,0
279,Sublime,Santeria,77.0,0.682,0.765,1.0,-5.021,0,0.0395,0.0268,3.42e-05,0.188,0.567,90.807,182747.0,4,10
280,The Knocks,R U HIGH (feat. Mallrat),53.0,0.643,0.803,1.0,-6.971,1,0.045,0.00189,0.943,0.145,0.634,121.001,359934.0,4,6
281,"Nilotpal Sinha, Shruti Dhasmana",Naino Ke Ishaare,19.0,0.444,0.475,2.0,-10.77,1,0.0461,0.771,0.0632,0.094,0.421,169.863,4.6316,4,0
282,Chet Faker,Whatever Tomorrow,63.0,0.4,0.506,7.0,-8.078,1,0.0412,0.14,0.0278,0.129,0.248,165.155,263818.0,4,6
283,Reignwolf,Black and Red,54.0,0.368,0.921,8.0,-4.897,0,0.0919,0.000716,0.0449,0.295,0.451,119.113,219523.0,3,1
284,RIKA,DOSES,42.0,0.668,0.377,9.0,-9.488,1,0.134,0.147,,0.258,0.656,92.721,150968.0,4,9
285,The Orwells,Who Needs You,42.0,0.3,0.88,5.0,-4.573,1,0.0465,1.37e-05,0.0273,0.0746,0.563,207.92,199147.0,4,6
286,Godsticks,Victim - Edit,24.0,0.292,0.775,4.0,-6.192,0,0.0488,0.00796,1.98e-06,0.111,0.368,150.475,333137.0,4,10
287,Happy Mondays,24 Hour Party People,32.0,0.616,0.902,2.0,-6.475,1,0.0482,0.000267,0.000718,0.106,0.745,126.791,280387.0,4,1
288,Dead Or Alive,You Spin Me Round (Like a Record),72.0,0.554,0.963,6.0,-3.762,0,0.035,0.000244,0.0702,0.431,0.918,128.175,195147.0,4,9
289,Tuna,◊©◊†◊ô◊¶◊ú◊ô◊ù,39.0,0.363,0.714,4.0,-5.743,0,0.19,0.195,,0.184,0.631,75.155,224144.0,4,5
290,bennytheghost,Papercut,54.0,0.602,0.516,2.0,-7.575,0,0.0533,0.521,1.69e-06,0.214,0.337,140.057,193448.0,4,9
291,K. S. Harisankar,Mukthi,23.0,0.507,0.75,,-8.351,0,0.0446,0.0866,8.75e-06,0.0943,0.487,127.939,3.28125,4,0
292,Dudu Tassa,◊ê◊ô◊ñ◊î ◊ô◊ï◊ù,40.0,0.631,0.525,10.0,-4.999,1,0.0281,0.477,,0.101,0.157,113.314,196667.0,4,10
293,Shores Of Null,Beyond the Shores (Excerpt III),30.0,0.4,0.718,,-6.308,1,0.0315,0.00138,0.791,0.185,0.114,80.014,336750.0,4,8
294,Westlife,I Need You,2.0,0.667,0.717,,-5.056,1,0.0245,0.285,3.56e-06,0.0807,0.617,96.015,3.810666667,4,9
295,Jonny Lang,Lie To Me,53.0,0.621,0.693,8.0,-8.755,1,0.0407,0.579,0.000295,0.0634,0.896,112.439,251307.0,4,2
296,The Big Bopper,Chantilly Lace,56.0,0.489,0.806,3.0,-6.054,1,0.0858,0.841,2.96e-05,0.0687,0.944,172.269,145267.0,4,10
297,Train,"Hey, Soul Sister",83.0,0.673,0.886,1.0,-4.44,0,0.0431,0.185,,0.0826,0.795,97.012,216773.0,4,9
298,FEVER 333,(The First Stone) Changes [feat. Yelawolf],37.0,0.689,0.869,2.0,-5.031,1,0.249,0.0124,4.57e-05,0.381,0.372,118.956,189743.0,4,10
299,Necrophobic,The Infernal Depths of Eternity,28.0,0.175,0.972,2.0,-5.193,1,0.101,3.95e-06,0.638,0.131,0.16,135.044,453733.0,4,8
300,Sinead O Brien,Kid Stuff - Edit,33.0,0.571,0.926,11.0,-3.246,0,0.15,0.00178,0.00117,0.35,0.582,131.023,192035.0,4,6
301,BROTHER SUN SISTER MOON,Cactus,35.0,0.489,0.474,5.0,-7.459,0,0.0256,0.649,0.803,0.0891,0.201,132.042,352189.0,3,6
302,Von Pariahs,I Want Her,11.0,0.383,0.875,9.0,-4.421,1,0.0638,0.0025,2.14e-06,0.0995,0.615,178.037,227693.0,4,10
303,GirlzLuhDev,Dead Bro,38.0,0.77,0.618,1.0,-7.877,1,0.251,0.434,,0.105,0.768,101.043,123564.0,4,5
304,The Savage Resurrection,Fox Is Sick,22.0,0.687,0.58,7.0,-10.354,0,0.055,0.628,0.19,0.206,0.964,129.415,162587.0,4,2
305,Babygirl,Million Dollar Bed,47.0,0.478,0.534,9.0,-8.478,1,0.0387,0.795,0.0179,0.109,0.552,100.027,203907.0,4,6
306,Luther Allison,Should I Wait,49.0,0.638,0.738,9.0,-9.563,1,0.0271,0.0315,0.000634,0.211,0.816,104.098,304600.0,3,2
307,Galleons,"Hate the Player, Not the Game",38.0,0.483,0.937,4.0,-3.068,0,0.0502,0.000337,2.19e-05,0.0765,0.406,99.983,219291.0,4,8
308,Tears For Fears,Shout,70.0,0.511,0.942,,-10.407,1,0.0429,0.174,1.87e-05,0.139,0.498,97.909,6.56111667,4,10
309,Elkka,Euphoric Melodies,,0.796,0.825,10.0,-10.017,0,0.0807,0.00316,0.902,0.109,0.887,128.003,401100.0,4,6
310,Alcest,La nuit marche avec moi,34.0,0.467,0.814,8.0,-4.917,0,0.0338,0.0362,0.17,0.147,0.321,126.014,298080.0,4,10
311,Rude Kid,fabric,21.0,0.682,0.806,6.0,-4.326,0,0.0433,0.775,0.873,0.0992,0.186,139.996,157637.0,4,5
312,The Rolling Stones,Little By Little - Mono Version,33.0,0.482,0.719,9.0,-8.794,1,0.0558,0.0146,0.13,0.155,0.909,87.743,159707.0,4,2
313,Chevelle,Self Destructor,59.0,0.473,0.898,6.0,-3.537,0,0.0363,7.34e-06,0.56,0.311,0.405,104.031,347941.0,4,10
314,Richie Kotzen,Go Faster,38.0,0.504,0.939,,-1.786,0,0.0554,0.133,0.00758,0.626,0.741,118.09,175773.0,4,2
315,Jade Like The Stone,Fire In The Blood - Live Masterlink Session,16.0,0.604,0.462,7.0,-9.875,0,0.0394,0.455,0.00109,0.0801,0.565,86.025,257430.0,4,10
316,Ed Dowie,Red Stone,31.0,0.722,0.398,8.0,-11.717,1,0.0334,0.467,0.00399,0.0983,0.585,117.989,254200.0,4,6
317,"Geeta Dutt, Mohammed Rafi",Hum Aap Ki Ankhon Mein,15.0,0.692,0.236,7.0,-7.726,1,0.0655,0.981,0.000516,0.678,0.789,142.213,3.885283333,4,3
318,Jeff Buckley,Hallelujah,72.0,0.324,0.136,,-10.33,1,0.0318,0.931,0.00117,0.176,0.0831,97.256,413827.0,3,10
319,Lielle,◊™◊®◊©◊ï◊ù,24.0,0.768,0.598,6.0,-9.952,1,0.185,0.326,2.9e-05,0.161,0.761,122.019,190940.0,4,6
320,Peled,◊ñ◊î ◊ú◊ê ◊û◊¢◊†◊ô◊ô◊ü ◊ê◊ï◊™◊ô,31.0,0.825,0.726,10.0,-6.953,0,0.265,0.241,,0.122,0.389,133.006,188295.0,4,5
321,Gin Blossoms,Hey Jealousy,3.0,0.385,0.919,6.0,-4.154,0,0.0642,0.00019,,0.358,0.469,153.02,235840.0,4,9
322,Climax Blues Band,"Hey Baby, Everything's Gonna Be Alright, Yeh Yeh Yeh",31.0,0.462,0.877,7.0,-9.245,0,0.0459,0.147,0.857,0.362,0.852,133.131,266120.0,4,2
323,L7,Pretend We're Dead,60.0,0.569,0.789,4.0,-8.559,1,0.0309,5.62e-06,0.642,0.0811,0.911,115.152,235093.0,4,1
324,Ehud Banai,◊î◊ï◊§◊¢◊™ ◊û◊ô◊ú◊ï◊ê◊ô◊ù,21.0,0.446,0.807,,-4.417,0,0.0302,0.00827,,0.194,0.346,86.003,284693.0,4,10
325,Memphis Minnie,If You See My Rooster (Please Run Him Home),35.0,0.792,0.142,3.0,-16.024,1,0.0442,0.985,0.184,0.112,0.669,94.375,195307.0,4,2
326,Niko B,Who's That What's That,63.0,0.86,0.668,7.0,-8.512,1,0.221,0.423,1.85e-06,0.096,0.237,128.096,240000.0,4,9
327,Sam Sparro,Black & Gold,56.0,0.383,0.703,4.0,-5.65,0,0.0763,0.00116,2.39e-05,0.112,0.42,135.968,212360.0,1,1
328,Silvera,Promise,32.0,0.443,0.959,11.0,-7.182,0,0.0586,5.08e-06,0.000452,0.105,0.514,100.017,238200.0,4,10
329,FIDLAR,West Coast,42.0,0.3,0.998,4.0,-1.7,1,0.084,0.00039,,0.376,0.379,181.866,202573.0,4,1
330,Michelangelo,Cassandra Jenkins,38.0,0.564,0.368,7.0,-10.228,1,0.0281,0.587,0.681,0.18,0.544,139.01,3.497283333,4,0
331,Greta Van Fleet,Age Of Man,56.0,0.46,0.601,6.0,-5.486,0,0.0304,0.0377,0.715,0.0954,0.247,136.912,366187.0,4,10
332,Conor Oberst,Air Mattress,23.0,0.385,0.944,9.0,-3.819,1,0.0946,0.0148,3.75e-05,0.16,0.717,153.68,133947.0,4,10
333,"Megan Davies, Keelan Donovan",Summertime Sadness (Acoustic Cover) feat. Keelan Donovan,57.0,0.62,0.403,1.0,-6.998,0,0.0393,0.636,,0.128,0.528,135.84,3.85023333,4,0
334,Maisie Peters,"I'll Be There For You - Recorded at Metropolis Studios, London",53.0,0.528,0.116,2.0,-14.375,1,0.0388,0.94,,0.108,0.438,78.245,2.81331667,4,0
335,Franz Ferdinand,Do You Want To,62.0,0.412,0.944,,-2.896,1,0.0448,0.0724,0.000493,0.801,0.79,123.091,215000.0,4,10
336,Hey! Douglas,Lokomotif,32.0,0.603,0.541,2.0,-10.853,0,0.067,0.124,0.926,0.0709,0.384,179.963,346750.0,4,10
337,The Stooges,I Wanna Be Your Dog,60.0,0.527,0.871,4.0,-8.708,1,0.0354,0.0229,0.155,0.419,0.107,120.722,188560.0,4,6
338,Dudu Aharon,◊©◊ô◊û◊ô ◊ú◊ß,23.0,0.673,0.595,6.0,-6.241,0,0.0491,0.0495,,0.318,0.625,140.027,199757.0,4,9
339,Griff,Love Is A Compass - Disney supporting Make-A-Wish,61.0,0.603,0.439,9.0,-6.408,1,0.0322,0.644,,0.0912,0.415,113.765,181469.0,4,9
340,Arik Einstein,◊î◊©◊ô◊® ◊¢◊ú ◊î◊™◊ï◊õ◊ô ◊ô◊ï◊°◊ô,27.0,0.438,0.2,7.0,-17.154,1,0.0297,0.919,0.000882,0.13,0.333,81.898,271987.0,4,10
341,P√ÜRISH,Fixed It All,31.0,0.324,0.883,2.0,-3.544,0,0.0444,3.65e-05,0.212,0.212,0.24,158.035,261301.0,4,10
342,Itay Levi,◊û◊ß◊°◊ô◊ß◊ï,25.0,0.839,0.588,,-7.441,0,0.043,0.199,1.57e-05,0.661,0.439,107.954,194254.0,4,9
343,Carolyn Wonderland,Open Eyes,35.0,0.482,0.402,4.0,-11.261,1,0.0472,0.228,0.133,0.0742,0.314,173.302,321494.0,3,2
344,Reflections,Cicada,42.0,0.621,0.963,1.0,-4.547,1,0.133,0.00388,9.39e-05,0.444,0.101,95.041,181823.0,4,8
345,Metal Church,Start the Fire,,0.524,0.752,4.0,-14.268,1,0.0412,3.5e-05,0.464,0.305,0.515,148.699,225680.0,4,8
346,"Ivan Bielsa, Timothy Reiger",Blue In Green,40.0,0.567,0.123,5.0,-16.546,1,0.0594,0.969,0.848,0.111,0.0492,113.205,2.490833333,4,7
347,Lauren Alaina,Road Less Traveled,63.0,0.611,0.886,,-4.673,1,0.0343,0.0551,1.1e-06,0.247,0.27,112.988,3.60445,4,4
348,Cream,Strange Brew,54.0,0.62,0.398,2.0,-15.676,1,0.0303,0.556,6.91e-06,0.273,0.677,106.265,166600.0,4,2
349,Blur,Beetlebum - 2012 Remaster,58.0,0.542,0.626,,-7.105,1,0.0242,0.0789,0.000508,0.277,0.813,89.734,305213.0,4,1
350,Backstreet Boys,I Still...,51.0,0.541,0.758,5.0,-3.626,1,0.0275,0.00126,,0.0763,0.181,102.984,3.812,4,9
351,Dot,User,28.0,0.789,0.372,7.0,-14.553,1,0.0484,0.44,0.433,0.107,0.162,107.016,181500.0,4,6
352,Datcha Mandala,Stick It Out,15.0,0.503,0.825,7.0,-11.117,1,0.0383,0.000298,0.0365,0.298,0.691,133.206,204107.0,4,10
